ID_Tempo;Cod_Tempo;Data;Numero_Dia_Semana;Numero_Mes;Numero_Ano;Nome_Mes;Numero_Trimestre;Nome_Trimestre;Numero_Semestre;Nome_Semestre
563;20140717;16/07/2014;5;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
564;20140718;17/07/2014;6;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
565;20140719;18/07/2014;7;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
566;20140720;19/07/2014;1;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
567;20140721;20/07/2014;2;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
568;20140722;21/07/2014;3;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
569;20140723;22/07/2014;4;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
570;20140724;23/07/2014;5;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
571;20140725;24/07/2014;6;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
572;20140726;25/07/2014;7;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
573;20140727;26/07/2014;1;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
574;20140728;27/07/2014;2;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
575;20140729;28/07/2014;3;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
576;20140730;29/07/2014;4;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
577;20140731;30/07/2014;5;7;2014;Julho;3;Terceiro Trimestre;2;Segundo Semestre
578;20140801;31/07/2014;6;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
579;20140802;01/08/2014;7;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
580;20140803;02/08/2014;1;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
581;20140804;03/08/2014;2;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
582;20140805;04/08/2014;3;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
583;20140806;05/08/2014;4;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
584;20140807;06/08/2014;5;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
585;20140808;07/08/2014;6;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
586;20140809;08/08/2014;7;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
587;20140810;09/08/2014;1;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
588;20140811;10/08/2014;2;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
589;20140812;11/08/2014;3;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
590;20140813;12/08/2014;4;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
591;20140814;13/08/2014;5;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
592;20140815;14/08/2014;6;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
593;20140816;15/08/2014;7;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
594;20140817;16/08/2014;1;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
595;20140818;17/08/2014;2;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
596;20140819;18/08/2014;3;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
597;20140820;19/08/2014;4;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
598;20140821;20/08/2014;5;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
599;20140822;21/08/2014;6;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
600;20140823;22/08/2014;7;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
601;20140824;23/08/2014;1;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
602;20140825;24/08/2014;2;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
603;20140826;25/08/2014;3;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
604;20140827;26/08/2014;4;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
605;20140828;27/08/2014;5;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
606;20140829;28/08/2014;6;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
607;20140830;29/08/2014;7;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
608;20140831;30/08/2014;1;8;2014;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
609;20140901;31/08/2014;2;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
610;20140902;01/09/2014;3;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
611;20140903;02/09/2014;4;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
612;20140904;03/09/2014;5;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
613;20140905;04/09/2014;6;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
614;20140906;05/09/2014;7;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
615;20140907;06/09/2014;1;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
616;20140908;07/09/2014;2;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
617;20140909;08/09/2014;3;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
618;20140910;09/09/2014;4;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
619;20140911;10/09/2014;5;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
620;20140912;11/09/2014;6;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
621;20140913;12/09/2014;7;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
622;20140914;13/09/2014;1;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
623;20140915;14/09/2014;2;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
624;20140916;15/09/2014;3;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
625;20140917;16/09/2014;4;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
626;20140918;17/09/2014;5;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
627;20140919;18/09/2014;6;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
628;20140920;19/09/2014;7;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
629;20140921;20/09/2014;1;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
630;20140922;21/09/2014;2;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
631;20140923;22/09/2014;3;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
632;20140924;23/09/2014;4;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
633;20140925;24/09/2014;5;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
634;20140926;25/09/2014;6;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
635;20140927;26/09/2014;7;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
636;20140928;27/09/2014;1;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
637;20140929;28/09/2014;2;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
638;20140930;29/09/2014;3;9;2014;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
639;20141001;30/09/2014;4;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
640;20141002;01/10/2014;5;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
641;20141003;02/10/2014;6;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
642;20141004;03/10/2014;7;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
643;20141005;04/10/2014;1;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
644;20141006;05/10/2014;2;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
645;20141007;06/10/2014;3;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
646;20141008;07/10/2014;4;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
647;20141009;08/10/2014;5;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
648;20141010;09/10/2014;6;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
649;20141011;10/10/2014;7;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
650;20141012;11/10/2014;1;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
651;20141013;12/10/2014;2;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
652;20141014;13/10/2014;3;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
653;20141015;14/10/2014;4;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
654;20141016;15/10/2014;5;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
655;20141017;16/10/2014;6;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
656;20141018;17/10/2014;7;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
657;20141019;18/10/2014;1;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
658;20141020;19/10/2014;2;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
659;20141021;20/10/2014;3;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
660;20141022;21/10/2014;4;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
661;20141023;22/10/2014;5;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
662;20141024;23/10/2014;6;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
663;20141025;24/10/2014;7;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
664;20141026;25/10/2014;1;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
665;20141027;26/10/2014;2;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
666;20141028;27/10/2014;3;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
667;20141029;28/10/2014;4;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
668;20141030;29/10/2014;5;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
669;20141031;30/10/2014;6;10;2014;Outubro;4;Quarto Trimestre;2;Segundo Semestre
670;20141101;31/10/2014;7;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
671;20141102;01/11/2014;1;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
672;20141103;02/11/2014;2;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
673;20141104;03/11/2014;3;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
674;20141105;04/11/2014;4;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
675;20141106;05/11/2014;5;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
676;20141107;06/11/2014;6;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
677;20141108;07/11/2014;7;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
678;20141109;08/11/2014;1;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
679;20141110;09/11/2014;2;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
680;20141111;10/11/2014;3;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
681;20141112;11/11/2014;4;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
682;20141113;12/11/2014;5;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
683;20141114;13/11/2014;6;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
684;20141115;14/11/2014;7;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
685;20141116;15/11/2014;1;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
686;20141117;16/11/2014;2;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
687;20141118;17/11/2014;3;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
688;20141119;18/11/2014;4;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
689;20141120;19/11/2014;5;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
690;20141121;20/11/2014;6;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
691;20141122;21/11/2014;7;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
692;20141123;22/11/2014;1;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
693;20141124;23/11/2014;2;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
694;20141125;24/11/2014;3;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
695;20141126;25/11/2014;4;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
696;20141127;26/11/2014;5;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
697;20141128;27/11/2014;6;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
698;20141129;28/11/2014;7;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
699;20141130;29/11/2014;1;11;2014;Novembro;4;Quarto Trimestre;2;Segundo Semestre
700;20141201;30/11/2014;2;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
701;20141202;01/12/2014;3;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
702;20141203;02/12/2014;4;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
703;20141204;03/12/2014;5;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
704;20141205;04/12/2014;6;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
705;20141206;05/12/2014;7;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
706;20141207;06/12/2014;1;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
707;20141208;07/12/2014;2;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
708;20141209;08/12/2014;3;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
709;20141210;09/12/2014;4;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
710;20141211;10/12/2014;5;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
711;20141212;11/12/2014;6;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
712;20141213;12/12/2014;7;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
713;20141214;13/12/2014;1;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
714;20141215;14/12/2014;2;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
715;20141216;15/12/2014;3;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
716;20141217;16/12/2014;4;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
717;20141218;17/12/2014;5;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
718;20141219;18/12/2014;6;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
719;20141220;19/12/2014;7;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
720;20141221;20/12/2014;1;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
721;20141222;21/12/2014;2;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
722;20141223;22/12/2014;3;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
723;20141224;23/12/2014;4;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
724;20141225;24/12/2014;5;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
725;20141226;25/12/2014;6;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
726;20141227;26/12/2014;7;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
727;20141228;27/12/2014;1;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
728;20141229;28/12/2014;2;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
729;20141230;29/12/2014;3;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
730;20141231;30/12/2014;4;12;2014;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
731;20150101;31/12/2014;5;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
732;20150102;01/01/2015;6;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
733;20150103;02/01/2015;7;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
734;20150104;03/01/2015;1;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
735;20150105;04/01/2015;2;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
736;20150106;05/01/2015;3;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
737;20150107;06/01/2015;4;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
738;20150108;07/01/2015;5;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
739;20150109;08/01/2015;6;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
740;20150110;09/01/2015;7;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
741;20150111;10/01/2015;1;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
742;20150112;11/01/2015;2;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
743;20150113;12/01/2015;3;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
744;20150114;13/01/2015;4;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
745;20150115;14/01/2015;5;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
746;20150116;15/01/2015;6;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
747;20150117;16/01/2015;7;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
748;20150118;17/01/2015;1;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
749;20150119;18/01/2015;2;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
750;20150120;19/01/2015;3;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
751;20150121;20/01/2015;4;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
752;20150122;21/01/2015;5;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
753;20150123;22/01/2015;6;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
754;20150124;23/01/2015;7;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
755;20150125;24/01/2015;1;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
756;20150126;25/01/2015;2;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
757;20150127;26/01/2015;3;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
758;20150128;27/01/2015;4;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
759;20150129;28/01/2015;5;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
760;20150130;29/01/2015;6;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
761;20150131;30/01/2015;7;1;2015;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
762;20150201;31/01/2015;1;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
763;20150202;01/02/2015;2;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
764;20150203;02/02/2015;3;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
765;20150204;03/02/2015;4;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
766;20150205;04/02/2015;5;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
767;20150206;05/02/2015;6;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
768;20150207;06/02/2015;7;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
769;20150208;07/02/2015;1;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
770;20150209;08/02/2015;2;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
771;20150210;09/02/2015;3;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
772;20150211;10/02/2015;4;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
773;20150212;11/02/2015;5;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
774;20150213;12/02/2015;6;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
775;20150214;13/02/2015;7;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
776;20150215;14/02/2015;1;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
777;20150216;15/02/2015;2;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
778;20150217;16/02/2015;3;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
779;20150218;17/02/2015;4;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
780;20150219;18/02/2015;5;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
781;20150220;19/02/2015;6;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
782;20150221;20/02/2015;7;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
783;20150222;21/02/2015;1;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
784;20150223;22/02/2015;2;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
785;20150224;23/02/2015;3;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
786;20150225;24/02/2015;4;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
787;20150226;25/02/2015;5;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
788;20150227;26/02/2015;6;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
789;20150228;27/02/2015;7;2;2015;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
790;20150301;28/02/2015;1;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
791;20150302;01/03/2015;2;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
792;20150303;02/03/2015;3;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
793;20150304;03/03/2015;4;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
794;20150305;04/03/2015;5;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
795;20150306;05/03/2015;6;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
796;20150307;06/03/2015;7;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
797;20150308;07/03/2015;1;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
798;20150309;08/03/2015;2;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
799;20150310;09/03/2015;3;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
800;20150311;10/03/2015;4;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
801;20150312;11/03/2015;5;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
802;20150313;12/03/2015;6;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
803;20150314;13/03/2015;7;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
804;20150315;14/03/2015;1;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
805;20150316;15/03/2015;2;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
806;20150317;16/03/2015;3;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
807;20150318;17/03/2015;4;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
808;20150319;18/03/2015;5;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
809;20150320;19/03/2015;6;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
810;20150321;20/03/2015;7;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
811;20150322;21/03/2015;1;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
812;20150323;22/03/2015;2;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
813;20150324;23/03/2015;3;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
814;20150325;24/03/2015;4;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
815;20150326;25/03/2015;5;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
816;20150327;26/03/2015;6;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
817;20150328;27/03/2015;7;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
818;20150329;28/03/2015;1;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
819;20150330;29/03/2015;2;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
820;20150331;30/03/2015;3;3;2015;Março;1;Primeiro Trimestre;1;Primeiro Semestre
821;20150401;31/03/2015;4;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
822;20150402;01/04/2015;5;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
823;20150403;02/04/2015;6;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
824;20150404;03/04/2015;7;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
825;20150405;04/04/2015;1;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
826;20150406;05/04/2015;2;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
827;20150407;06/04/2015;3;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
828;20150408;07/04/2015;4;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
829;20150409;08/04/2015;5;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
830;20150410;09/04/2015;6;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
831;20150411;10/04/2015;7;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
832;20150412;11/04/2015;1;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
833;20150413;12/04/2015;2;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
834;20150414;13/04/2015;3;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
835;20150415;14/04/2015;4;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
836;20150416;15/04/2015;5;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
837;20150417;16/04/2015;6;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
838;20150418;17/04/2015;7;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
839;20150419;18/04/2015;1;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
840;20150420;19/04/2015;2;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
841;20150421;20/04/2015;3;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
842;20150422;21/04/2015;4;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
843;20150423;22/04/2015;5;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
844;20150424;23/04/2015;6;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
845;20150425;24/04/2015;7;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
